record_id,lat,long,common_name,scientific_name,abbreviation,count
1100014,-45,162,Black / White-bellied storm-petrel,Fregetta grallaria / tropica,FREGRATRO,8
1100015,-44,162,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100015,-44,162,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100015,-44,162,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100016,-44,162,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100016,-44,162,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1100016,-44,162,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100016,-44,162,Black / White-bellied storm-petrel,Fregetta grallaria / tropica,FREGRATRO,2
1100017,-44,161,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100017,-44,161,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1100017,-44,161,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100017,-44,161,Giant petrel,Macronectes sp.,MACSP,1
1100017,-44,161,Prion (unidentified),Pachyptila sp,PACSP,2
1100017,-44,161,White-faced storm petrel,Pelagodroma marina,PELMAR,1
1100017,-44,161,Black / White-bellied storm-petrel,Fregetta grallaria / tropica,FREGRATRO,1
1100018,-44,160,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100018,-44,160,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100018,-44,160,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1100018,-44,160,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100019,-43,157,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100019,-43,157,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1100019,-43,157,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100019,-43,157,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,1
1100020,-43,156,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100020,-43,156,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1100020,-43,156,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100020,-43,156,White-chinned petrel,Procellaria aequinoctialis,PROAEQ,2
1100021,-42,156,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100021,-42,156,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100021,-42,156,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100022,-42,156,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100022,-42,156,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100022,-42,156,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1100022,-42,156,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100022,-42,156,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,3
1100022,-42,156,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,2
1100023,-42,155,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100023,-42,155,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1100023,-42,155,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100023,-42,155,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,4
1100024,-42,155,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100024,-42,155,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1100024,-42,155,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100024,-42,155,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,2
1100025,-42,154,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100025,-42,154,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1100025,-42,154,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100025,-42,154,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,1
1100026,-41,154,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1100026,-41,154,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1100026,-41,154,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100026,-41,154,White-chinned petrel,Procellaria aequinoctialis,PROAEQ,1
1100026,-41,154,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,1
1100027,-40,151,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100027,-40,151,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
1100028,-40,151,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100028,-40,151,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100028,-40,151,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
1100028,-40,151,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,1
1100029,-39,150,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100029,-39,150,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100029,-39,150,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100029,-39,150,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100029,-39,150,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,1
1100030,-39,150,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100030,-39,150,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100030,-39,150,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100030,-39,150,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,3
1100031,-39,150,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100031,-39,150,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,5
1100032,-39,149,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100032,-39,149,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100032,-39,149,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1100032,-39,149,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1100032,-39,149,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,4
1104001,-33.083333333333336,154.41666666666666,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104001,-33.083333333333336,154.41666666666666,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104002,-33,154,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104002,-33,154,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,4
1104002,-33,154,All dark petrel (unidentified),NA,DRKPUN,2
1104003,-33,154,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104003,-33,154,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104003,-33,154,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,42
1104003,-33,154,All dark petrel (unidentified),NA,DRKPUN,2
1104004,-33,153,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104004,-33,153,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104004,-33,153,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104004,-33,153,Wedge-tailed shearwater,Puffinus pacificus,PUFPAC,1
1104005,-33.03333333333333,153.83333333333334,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104005,-33.03333333333333,153.83333333333334,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104005,-33.03333333333333,153.83333333333334,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104005,-33.03333333333333,153.83333333333334,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,20
1104006,-32,151,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104006,-32,151,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,50
1104006,-32,151,Pomarine skua,Stercorarius pomarinus,STEPOM,1
1104006,-32,151,Pomarine skua,Stercorarius pomarinus,STEPOM,1
1104006,-32,151,Crested tern,Sterna bergii,STEBER,20
1104006,-32,151,Tern (unidentified),Sterna sp.,STENSP,200
1104006,-32,151,Common tern,Sterna hirundo,STEHIR,30
1104007,-32,151,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104007,-32,151,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,30
1104007,-32,151,Crested tern,Sterna bergii,STEBER,9
1104007,-32,151,Common tern,Sterna hirundo,STEHIR,3
1104007,-32,151,Common tern,Sterna hirundo,STEHIR,30
1104008,-32,151,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104008,-32,151,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104008,-32,151,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,10
1104008,-32,151,Pomarine skua,Stercorarius pomarinus,STEPOM,2
1104008,-32,151,Pomarine skua,Stercorarius pomarinus,STEPOM,4
1104008,-32,151,Tern (unidentified),Sterna sp.,STENSP,50
1104011,-33,154,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104011,-33,154,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104011,-33,154,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,4
1104011,-33,154,Providence petrel,Pterodroma solandri,PTESOL,2
1104012,-33,154,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104012,-33,154,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104012,-33,154,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,5
1104012,-33,154,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
1104013,-33,155,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104013,-33,155,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104013,-33,155,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
1104013,-33,155,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,250
1104014,-33.166666666666664,155.41666666666666,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104014,-33.166666666666664,155.41666666666666,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104014,-33.166666666666664,155.41666666666666,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
1104014,-33.166666666666664,155.41666666666666,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,300
1104014,-33.166666666666664,155.41666666666666,Sooty tern,Onychoprion fuscatus,ONYFUS,4
1104015,-33,155,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104015,-33,155,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104015,-33,155,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
1104016,-33.4,157.56666666666666,Sooty tern,Onychoprion fuscatus,ONYFUS,1
1104017,-33,159,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104017,-33,159,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,4
1104018,-33,159,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104018,-33,159,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104018,-33,159,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104019,-33,160,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104019,-33,160,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104019,-33,160,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104019,-33,160,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
1104020,-33,160,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104020,-33,160,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104020,-33,160,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,4
1104020,-33,160,Wedge-tailed shearwater,Puffinus pacificus,PUFPAC,1
1104020,-33,160,Sooty tern,Onychoprion fuscatus,ONYFUS,31
1104021,-33,160,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104021,-33,160,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,4
1104021,-33,160,Gould's petrel,Pterodroma leucoptera,PTELEU,1
1104021,-33,160,All dark petrel (unidentified),NA,DRKPUN,5
1104021,-33,160,Storm-petrel (unidentified),NA,STPEUN,1
1104021,-33,160,Sooty tern,Onychoprion fuscatus,ONYFUS,5
1104022,-33.46666666666667,160.36666666666667,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104022,-33.46666666666667,160.36666666666667,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,4
1104022,-33.46666666666667,160.36666666666667,All dark shearwater (unidentified),NA,PUFSPDRK,1
1104022,-33.46666666666667,160.36666666666667,Sooty tern,Onychoprion fuscatus,ONYFUS,15
1104023,-33,160,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104023,-33,160,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104023,-33,160,Sooty tern,Onychoprion fuscatus,ONYFUS,2
1104024,-33,160,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104024,-33,160,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104024,-33,160,Sooty tern,Onychoprion fuscatus,ONYFUS,4
1104025,-33,160,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104025,-33,160,All dark shearwater (unidentified),NA,PUFSPDRK,1
1104026,-33,165,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,4
1104026,-33,165,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,4
1104026,-33,165,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104026,-33,165,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104026,-33,165,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
1104026,-33,165,Cape petrel,Daption capense,DAPCAP,3
1104026,-33,165,All dark petrel (unidentified),NA,DRKPUN,1
1104027,-33,166,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104027,-33,166,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104027,-33,166,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104027,-33,166,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104027,-33,166,Jaeger (unidentified),Stercorarius sp,STECSP,1
1104027,-33,166,Tern (unidentified),Sterna sp.,STENSP,1
1104028,-33,166,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104028,-33,166,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104028,-33,166,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104028,-33,166,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104028,-33,166,Cape petrel,Daption capense,DAPCAP,1
1104028,-33,166,Sooty shearwater,Puffinus griseus,PUFGRI,1
1104028,-33,166,All dark petrel (unidentified),NA,DRKPUN,1
1104029,-33.85,166.46666666666667,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104029,-33.85,166.46666666666667,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104029,-33.85,166.46666666666667,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104029,-33.85,166.46666666666667,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104029,-33.85,166.46666666666667,Cape petrel,Daption capense,DAPCAP,1
1104029,-33.85,166.46666666666667,Wedge-tailed shearwater,Puffinus pacificus,PUFPAC,1
1104030,-33,166,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104030,-33,166,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104030,-33,166,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104030,-33,166,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104030,-33,166,Cape petrel,Daption capense,DAPCAP,1
1104031,-33,167,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104031,-33,167,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104031,-33,167,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104031,-33,167,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104031,-33,167,Cape petrel,Daption capense,DAPCAP,1
1104032,-33,167,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104032,-33,167,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104032,-33,167,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104032,-33,167,Cape petrel,Daption capense,DAPCAP,1
1104032,-33,167,Gadfly petrel (unidentified),Pterodroma sp.,PTESP,4
1104033,-33,167,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104033,-33,167,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104033,-33,167,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104033,-33,167,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104033,-33,167,All dark shearwater (unidentified),NA,PUFSPDRK,2
1104034,-34.25,171.73333333333332,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104034,-34.25,171.73333333333332,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104034,-34.25,171.73333333333332,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104034,-34.25,171.73333333333332,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
1104034,-34.25,171.73333333333332,Giant petrel,Macronectes sp.,MACSP,7
1104034,-34.25,171.73333333333332,Cape petrel,Daption capense,DAPCAP,6
1104034,-34.25,171.73333333333332,Buller's shearwater,Puffinus bulleri,PUFBUL,200
1104034,-34.25,171.73333333333332,Sooty shearwater,Puffinus griseus,PUFGRI,2
1104035,-34,172,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104035,-34,172,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
1104035,-34,172,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104035,-34,172,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
1104035,-34,172,Giant petrel,Macronectes sp.,MACSP,4
1104035,-34,172,Cape petrel,Daption capense,DAPCAP,7
1104036,-34.266666666666666,172.05,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
1104036,-34.266666666666666,172.05,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104036,-34.266666666666666,172.05,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
1104036,-34.266666666666666,172.05,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
1104036,-34.266666666666666,172.05,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
1104036,-34.266666666666666,172.05,Giant petrel,Macronectes sp.,MACSP,7
1104036,-34.266666666666666,172.05,Cape petrel,Daption capense,DAPCAP,5
1104036,-34.266666666666666,172.05,Diving-petrel (unidentified),Pelecanoides sp.,PELSP,1
1104036,-34.266666666666666,172.05,Red-billed gull,Larus novaehollandiae,LARNOV,4
1104037,-34.31666666666667,172.33333333333334,Giant petrel,Macronectes sp.,MACSP,4
1104037,-34.31666666666667,172.33333333333334,Cape petrel,Daption capense,DAPCAP,1
1104037,-34.31666666666667,172.33333333333334,Fluttering shearwater,Puffinus gavia,PUFGAV,11
1104037,-34.31666666666667,172.33333333333334,Little shearwater,Puffinus assimilis,PUFASS,1
1104037,-34.31666666666667,172.33333333333334,Diving-petrel (unidentified),Pelecanoides sp.,PELSP,1
1104038,-34.333333333333336,172.61666666666667,Giant petrel,Macronectes sp.,MACSP,3
1104038,-34.333333333333336,172.61666666666667,Cape petrel,Daption capense,DAPCAP,4
1104038,-34.333333333333336,172.61666666666667,Prion (unidentified),Pachyptila sp,PACSP,4
1104038,-34.333333333333336,172.61666666666667,Buller's shearwater,Puffinus bulleri,PUFBUL,1
1104038,-34.333333333333336,172.61666666666667,Little shearwater,Puffinus assimilis,PUFASS,3
1104038,-34.333333333333336,172.61666666666667,Southern black-backed gull,Larus dominicanus,LARDOM,10
1104038,-34.333333333333336,172.61666666666667,Red-billed gull,Larus novaehollandiae,LARNOV,9
1104039,-34.333333333333336,172.7,Giant petrel,Macronectes sp.,MACSP,3
1104039,-34.333333333333336,172.7,Prion (unidentified),Pachyptila sp,PACSP,36
1104039,-34.333333333333336,172.7,Fluttering shearwater,Puffinus gavia,PUFGAV,13
1104039,-34.333333333333336,172.7,Southern black-backed gull,Larus dominicanus,LARDOM,5
1104039,-34.333333333333336,172.7,Red-billed gull,Larus novaehollandiae,LARNOV,7
1104040,-34.36666666666667,172.9,Giant petrel,Macronectes sp.,MACSP,2
